S. aureus T54294,#cc0000
S. aureus W76930,#cc0000
S. aureus GGMC6027,#cc0000
S. aureus W12461,#cc0000
S. aureus UCIM6147,#134f5c
S. aureus AMMC6003,#cc0000
S. aureus HOAG6017,#cc0000
S. aureus COAS6052,#cc0000
S. aureus MISS6119,#cc0000
S. aureus COAS6087,#cc0000
S. aureus H25869,#cc0000
S. aureus W45750,#cc0000
S. aureus W89268,#cc0000
S. aureus UCIM6145,#cc0000
S. aureus SJUD6015,#cc0000
S. aureus SJUD6022,#cc0000
S. aureus T45974,#cc0000
S. aureus W60774,#cc0000
S. aureus F26858,#cc0000
S. aureus F46632,#cc0000
S. aureus W21472,#cc0000
S. aureus T66243,#cc0000
S. aureus M49691,#cc0000
S. aureus W75132,#cc0000
S. aureus W50092,#cc0000
S. aureus H65794,#cc0000
S. aureus H32181,#cc0000
S. aureus T86825,#cc0000
S. aureus T39093,#cc0000
S. aureus H71553,#cc0000
S. aureus H19398,#cc0000
S. aureus M46077,#cc0000
S. aureus F63750,#cc0000
S. aureus  USFL018,#cc0000
S. aureus WMCA6092,#cc0000
S. aureus F85184,#cc0000
S. aureus  UMX772,#cc0000
S. aureus  2588STDY5748352,#cc0000
S. aureus  USFL039,#cc0000
S. aureus  M3908,#cc0000
S. aureus  M3241,#cc0000
S. aureus USA300_FPR3757,#cc0000
S. aureus  CAR,#cc0000
S. aureus  OXLIM,#cc0000
S. aureus  CIT,#cc0000
S. aureus  USFL257,#cc0000
S. aureus  USFL248,#cc0000
S. aureus  USFL249,#cc0000
S. aureus  FL382,#cc0000
S. aureus  USFL256,#cc0000
S. aureus  USFL352,#cc0000
S. aureus  USFL279,#cc0000
S. aureus  USFL272,#cc0000
S. aureus  USFL164,#cc0000
S. aureus  USFL163,#cc0000
S. aureus  USFL021,#cc0000
S. aureus  USFL012,#cc0000
S. aureus H40583,#cc0000
S. aureus H41109,#cc0000
S. aureus H56219,#cc0000
S. aureus H65878,#cc0000
S. aureus  KE5268,#cc0000
S. aureus T74060,#cc0000
S. aureus GGMC6008,#cc0000
S. aureus W23207,#cc0000
S. aureus UCIM6018,#cc0000
S. aureus LPIH6008,#cc0000
S. aureus M73703,#cc0000
S. aureus WMCS6055,#cc0000
S. aureus PLAC6058,#cc0000
S. aureus SJUD6063,#cc0000
S. aureus UCIM6146,#cc0000
S. aureus WAMC6055,#cc0000
S. aureus F55987,#cc0000
S. aureus T87526,#cc0000
S. aureus SJUD6064,#cc0000
S. aureus WAMC6013,#cc0000
S. aureus H85008,#cc0000
S. aureus W39826,#cc0000
S. aureus W70590,#cc0000
S. aureus H47117,#cc0000
S. aureus W52298,#cc0000
S. aureus  USFL209,#cc0000
S. aureus MISS6007,#cc0000
S. aureus GGMC6049,#cc0000
S. aureus F76996,#cc0000
S. aureus LPIH6021,#cc0000
S. aureus F41902,#cc0000
S. aureus T74154,#cc0000
S. aureus W27852,#cc0000
S. aureus M42212,#cc0000
S. aureus W12538,#cc0000
S. aureus KINW6003,#cc0000
S. aureus FVRH6076,#cc0000
S. aureus FVRH6067,#cc0000
S. aureus F92125,#cc0000
S. aureus M67957,#cc0000
S. aureus M24416,#cc0000
S. aureus H75425,#cc0000
S. aureus H75423,#cc0000
S. aureus M67953,#cc0000
S. aureus F92127,#cc0000
S. aureus F92128,#cc0000
S. aureus M24418,#cc0000
S. aureus M45245,#cc0000
S. aureus GGMC6057,#cc0000
S. aureus W15951,#cc0000
S. aureus SJUD6040,#cc0000
S. aureus W28469,#cc0000
