S. aureus  USFL316,#3d85c6
S. aureus T34703,#3d85c6
S. aureus  2588STDY5627574,#3d85c6
S. aureus  12593_1_15,#3d85c6
S. aureus P210493-152,#3d85c6
S. aureus  2588STDY5748640,#3d85c6
S. aureus  2588STDY5748631,#3d85c6
S. aureus P210355-9,#3d85c6
Staphylococcus sp. HMSC36D12,#3d85c6
S. aureus PLAC6017,#3d85c6
S. aureus  TW03,#3d85c6
S. aureus  2588STDY5748481,#3d85c6
S. aureus AMMC6051,#3d85c6
S. aureus AMMC6008,#3d85c6
S. aureus F74220,#3d85c6
S. aureus  USFL177,#3d85c6
S. aureus  FL356,#3d85c6
S. aureus  CFSA193,#3d85c6
S. aureus  2588STDY5748520,#3d85c6
S. aureus  USFL307,#3d85c6
S. aureus  TW15,#3d85c6
S. aureus  TW07_1,#3d85c6
S. aureus  TW18,#3d85c6
S. aureus  TW17,#3d85c6
S. aureus  12625_1_75,#3d85c6
S. aureus P210485-144,#3d85c6
S. aureus P210179-143,#3d85c6
S. aureus P210392-13,#3d85c6
S. aureus  2588STDY5627563,#3d85c6
S. aureus  USFL315,#3d85c6
S. aureus  USFL332,#3d85c6
S. aureus  CFSA007,#3d85c6
S. aureus  2588STDY5763864,#3d85c6
S. aureus  2588STDY5748680,#3d85c6
S. aureus P210464-28,#3d85c6
S. aureus T28640,#3d85c6
S. aureus  USFL085,#3d85c6
S. aureus  2588STDY5627533,#3d85c6
S. aureus MRSN 2761,#3d85c6
S. aureus  2588STDY5748187,#3d85c6
S. aureus  CFSA323,#3d85c6
S. aureus  CFSA213,#3d85c6
S. aureus  CFSA217,#3d85c6
S. aureus W50110,#3d85c6
S. aureus W65904,#3d85c6
S. aureus  USFL351,#3d85c6
S. aureus  CFSA169,#3d85c6
S. aureus  CFSA279,#3d85c6
S. aureus  HP20814.086,#3d85c6
S. aureus IS-24,#3d85c6
S. aureus H72119,#3d85c6
S. aureus  sta1918,#3d85c6
S. aureus  sta3228,#3d85c6
S. aureus  AFR008,#3d85c6
S. aureus  TW09,#3d85c6
S. aureus  sta3309,#3d85c6
S. aureus  AFR037,#3d85c6
S. aureus  2588STDY5748560,#3d85c6
S. aureus H84492,#3d85c6
S. aureus  FL374,#3d85c6
S. aureus  2588STDY5748035,#3d85c6
S. aureus  TW13,#3d85c6
S. aureus  TW07_3,#3d85c6
S. aureus P210033-30,#3d85c6
S. aureus P210184-226,#3d85c6
S. aureus  UA-S391_USA300,#3d85c6
S. aureus  c60,#3d85c6
S. aureus  CFSA236,#3d85c6
S. aureus  CFSA170,#3d85c6
S. aureus GA53617,#3d85c6
S. aureus  2588STDY5748917,#3d85c6
S. aureus  2588STDY5748867,#3d85c6
S. aureus  2588STDY5748703,#3d85c6
S. aureus  2588STDY5763872,#3d85c6
S. aureus  USFL140,#3d85c6
S. aureus P311202-174,#3d85c6
S. aureus P311202-207,#3d85c6
S. aureus  2588STDY5748882,#3d85c6
S. aureus  2588STDY5748898,#3d85c6
S. aureus  Transconjugant 10A,#3d85c6
S. aureus UCIM6057,#3d85c6
S. aureus  2588STDY5748528,#3d85c6
S. aureus HOAG6084,#3d85c6
S. aureus F26088,#3d85c6
S. aureus  2588STDY5748737,#3d85c6
S. aureus  USFL104,#3d85c6
S. aureus  USFL087,#3d85c6
S. aureus HI049B,#3d85c6
S. aureus HI049C,#3d85c6
S. aureus M49455,#3d85c6
S. aureus  CFSA083,#3d85c6
S. aureus  TW20,#3d85c6
S. aureus  TW21,#3d85c6
S. aureus M70590,#3d85c6
S. aureus F74139,#3d85c6
S. aureus H33602,#3d85c6
S. aureus M71813,#3d85c6
S. aureus  FL365,#3d85c6
S. aureus  CFBR-429,#3d85c6
S. aureus T34036,#3d85c6
S. aureus H32126,#3d85c6
S. aureus  AFR051,#3d85c6
S. aureus  sta3320,#3d85c6
S. aureus  AFR108,#3d85c6
S. aureus  2588STDY5514607,#3d85c6
S. aureus  2588STDY5748019,#3d85c6
S. aureus M24400,#3d85c6
S. aureus  FL375,#3d85c6
S. aureus  USFL014,#3d85c6
S. aureus  USFL007,#3d85c6
S. aureus  USFL027,#3d85c6
S. aureus  USFL032,#3d85c6
S. aureus  c45,#3d85c6
S. aureus  2588STDY5627545,#3d85c6
S. aureus  2588STDY5748613,#3d85c6
S. aureus  2148.CO1,#3d85c6
S. aureus  TW12,#3d85c6
S. aureus  TW14,#3d85c6
S. aureus  TW07_2,#3d85c6
